imdbID,Title,Year
tt31173446,Shadows on the Other Side,1975
tt2300871,El-Bahth an El-Mataeb,1975
tt8972640,Love sweeter than love,1975
tt4172596,The Madness of Youth,1975
tt35139006,The Divorcées,1975
tt6370082,The Liar,1975
tt4138412,Strange Visitor,1975
tt34948565,Bi'ayi bay yahlw,1975
tt1789680,Aatham tefl fel alam,1975
tt30279277,Hadha Uhibbuh wa Hadha Uriduh,1975
tt1053256,Hobi al awal wa al akhir,1975
tt17163212,El Kol Aayez Yeheb,1975
tt21289666,Al'unthaa waldhiyaab,1975
tt13973010,Until the end of life,1975
tt31241175,La Shaya Yuhimm,1975
tt0331719,Youm El-Ahad El-Damy,1975
tt2514284,La tatroukni wahdi,1975
tt1051244,Mouled ya donia,1975
tt0332243,Min Yiqdar ala Azizah,1975
tt31182423,Sabreen,1975
tt3224454,Soual fel Hobb,1975
tt32776597,Aisheen Lel Hob,1975
tt32874784,Wantaha Al-Hob,1975
tt32550232,Women Catcher,1975
tt31259990,On Cellophane Paper,1975
tt2750876,El Cafeteria,1975
tt33433991,Beach of Violence,1975
tt12099172,Al Shatee Al Mahjour,1975
tt35138943,The Invisible Trick,1975
tt0073786,Tale of What Happened in Yes City,1975
tt6272706,A World of Chirldren,1976
tt11540012,The Witness Who Didn't See Anything,1976
tt7928338,Wada'an Ella Alabad,1976
tt28601618,Gawaz ala elhawa,1976
tt2119575,Viva Zalata,1976
tt4084546,Circle of Revenge,1976
tt21925082,Khan El-Khalili (miniseries),1976
tt3224778,"Sisters, Daughters",1976
tt3224464,Rehlat Al-Ayyam,1976
tt5241194,Reckless Husbands,1976
tt32874964,Al-daw' al-akhdar,1976
tt19813442,Waseyat ragol hakiem fi shoon alqaria wa altaalim,1976
tt0331536,Kamar el-zaman,1976
tt33029233,Sane'a Al Nujoom,1976
tt0331627,Sana oula houb,1976
tt7936544,When the Body Falls,1976
tt3433656,Hob 'ala shati Miami,1976
tt6956098,La Ya Mn Kont Hababi,1976
tt8545404,Where do we start the tale from.?,1976
tt1053266,Al karawan loh shafayef,1976
tt28288851,El-Dumoo el-Sakhenah,1976
tt33363150,Meeting there,1976
tt6956014,Letani Ma Araft Al Hob,1976
tt12891248,And Life Is Back,1976
tt13061616,Barefoot on the Gold Bridge,1976
tt10439024,Away from Land,1976
tt32775739,Nessa Taht Al-Taba'a,1976
tt1177134,Hekmatak ya rab,1976
tt6815412,Wa bel-Waledayne Ihsana,1976
tt0418621,Daqqit qalb,1976
tt29606587,El-Eyal el-Tayyebin,1976
tt13218318,Face to Face,1976
tt35560621,Everybody Loves,1976
tt33507800,Beyond Love,1976
tt2316861,Malek El-Taks,1976
tt30091951,Waves without shore,1976
tt12975204,The aberrants,1976
tt1175297,La waqt lil-demoue,1976
tt0462662,Mouths and Rabbits,1977
tt21249564,El Dabab,1977
tt0076663,The Water-Carrier Is Dead,1977
tt0273918,Oncle Zizou habibi,1977
tt0331829,Ah ya Lail ya Zaman,1977
tt0322378,Madness of Love,1977
tt4123412,Where Will You Run?,1977
tt19388888,The Return of the Spirit,1977
tt1053255,Harami el hob,1977
tt14023666,Al Hob Qabl Al Khobz Ahyanan,1977
tt0258193,Sonya and the Madman,1977
tt0803755,Al-azab emra aa,1977
tt7158538,Al Zouj Al Mohtaram,1977
tt1177140,Ibnati wal-zi'b,1977
tt33054519,Hikayat Mizo,1977
tt12943104,Al Shayatteen,1977
tt1177167,Ota ala nar,1977
tt0332498,Wa sakatat fe bahr el-asal,1977
tt32551994,Fattah Tabhas Aaan El Hob,1977
tt3224786,Ma Hobi W Ashwaqi,1977
tt6981024,Taer el-Lail el-Hazin,1977
tt2302625,Gens Naem,1977
tt32552126,Alf Bosah wa Bosah,1977
tt0970450,Shelni wa ashilak,1977
tt2337785,El-Azwag el-Shayatin,1977
tt28607631,Layali Alhasad,1977
tt32574821,Adhra... Wa Laken,1977
tt32890388,Al-Hob fi Tareeg masdood,1977
tt19395760,Those Who Burn,1977
tt0331833,Al Talaky,1977
tt19717920,The Truth Is Unknown,1977
tt11111852,Kafani Ya Qalb,1977
tt32653452,Layl wa Raghba,1977
tt30229644,Imraah men Zugag,1977
tt9675432,The Tomb,1977
tt22076120,Women in the City,1977
tt6833114,Al Domo Fe Ouyon Dhahekah,1977
tt0332022,El-Soud ela al-hawia,1978
tt0074168,Return of the Prodigal Son,1978
tt6815968,Al Bouasa,1978
tt10159080,Remember Me,1978
tt5579382,The Promise,1978
tt15017770,The Judge and the Executioner,1978
tt2240995,Al-Baadh Yathhab Lil Maathoun Maratain,1978
tt11902480,Al Nadam,1978
tt7683216,Call After Midnight,1978
tt1053911,Rehla dakhel emraa,1978
tt26759643,Adventurers Around the World,1978
tt1177212,Wa da al-omr ya waladi,1978
tt1177074,Awlad al-halal,1978
tt14099896,Behind the Sun (Waraa al Shams),1978
tt31314983,Ragol be ma'ana il kalema,1978
tt9501616,How to Lose a Million Pounds,1978
tt1177202,Al-toyour al-mohagera,1978
tt3228096,A Woman Is a Woman,1978
tt31324176,Hob Fauq Al-Burkan,1978
tt19720036,Afwah Wa Araneb,1978
tt6829530,Ayb Ya Lulu ... Ya Lulu Ayb,1978
tt1053308,Al omr lahza,1978
tt12043254,Ahlan Ya Captain,1978
tt31123276,Intabihu Ayuha Al-Sada,1978
tt19388738,Roadless Traveller,1978
tt2241547,Shabab Yarqos Fawq Al-Nar,1978
tt31323898,Rihlat al-nisyan,1978
tt20119492,Desire and Price,1978
tt20118526,One Smile Is Enough,1978
tt33436762,And the Devil is Their Third Accomplice,1978
tt12150046,Wafaa Bila Nehaya,1978
tt31204759,Al-Ghadab,1978
tt30783359,Sikkat el-Ashqin,1978
tt2304627,El-Mahfaza Maaya,1978
tt31849292,Tower of Fortune,1978
tt3230840,Jasmine Nights,1978
tt18938596,El-Kilmah el-Akhirah,1978
tt8736028,Al Qitat Al Siman,1978
tt23745702,A Married Man's Trap (play),1978
tt32832275,Heartless Woman,1978
tt3528408,Sultana al Tarab,1978
tt32525009,Shahadat Magnoon,1978
tt32872849,Al Qemma Al Bareda,1978
tt33050760,Emra'a Fi Dami,1978
tt27432244,El-Milyunairah el-Nashshalah,1978
tt33034898,Wa Men Al Hob Ma Qatal,1978
tt22076156,Swimsuit for Usta Mahmoud's Daughter,1978
tt1053836,Al eeteraf al akhir,1978
tt32985214,Quloob fi Bahr el-Dumoo,1978
tt1053285,Al maraa al okhra,1978
tt0331856,Asiad we abied,1978
tt0077751,Alexandria... Why?,1979
tt8312792,No Longer Kids,1979
tt2256041,We Are the Bus People,1979
tt0470098,Ualla azae lel sayedat,1979
tt0470060,Hekaya wara kol bab,1979
tt21838564,The Game,1979
tt12137502,Al Ayam,1979
tt12043194,El-Wahm,1979
tt10616570,Abnaie Al Aezzaa Shokran,1979
tt28153780,La Ya Ommi,1979
tt9275148,"No, My Dear Daughter",1979
tt0498238,The Lion of Sinai,1979
tt7782310,Qaher el-Zalam,1979
tt2243499,Ragab Fawq Safeeh Sakhin,1979
tt30631082,Khaefah Men Shayen ma,1979
tt0418781,Qatel ma Qatalsh Hadd,1979
tt3224804,Young Lovers,1979
tt26766016,Ma'a sabq el israr,1979
tt2226433,Watch Out for Your Neighbors,1979
tt29709829,El jocker,1979
tt6874412,La Tabki Ya Habeb Al Omr,1979
tt32827540,Noe Min El-Nesaa,1979
tt4148300,Sin of an Angel,1979
tt5728650,El Motwahesha,1979
tt7954030,Karamti,1979
tt7662152,Alshak ya habibi,1979
tt20880788,Khadaatni Emraa,1979
tt1053944,Wa la yazal al tahqiq mostameran,1979
tt32524201,Watamdi al'ahzan,1979
tt2343381,Ankethou Hathehi Al-Aela,1979
tt19395722,One Wife is Enough,1979
tt18235694,Aqwa Min Al Ayam,1979
tt31261703,Hayati Adhab,1979
tt10581368,Heya Wa Al Mustaheel,1979
tt35873683,Yomhl Wla Yohml,1979
tt11363446,To Move Into Depth,1979
tt0277667,Death of a Princess,1980
tt0416489,Athkiya' laken aghbiya',1980
tt2215499,Shaaban Taht El-Sifr,1980
tt0275299,Darbet shams,1980
tt6591002,Looking for Trouble,1980
tt2307257,Dumou Fi Oyoun Waqiha,1980
tt22085492,El-Ukhwah el-Ghuraba,1980
tt2102360,Lailah Baka fiha el-Qamar,1980
tt6625394,Bothor El Shaytan,1980
tt3382346,Where Do You Hide the Sun?,1980
tt6614534,X Ma'anah Alamt Khata,1980
tt6815482,Al Batneyya,1980
tt1054046,Al sharida,1980
tt3547656,Hubb la Yara el-Shams,1980
tt26345002,Tahaddi el-Aqweya,1980
tt30744976,Ahlan Ya Doctor,1980
tt33338609,Al Akhras,1980
tt3245844,Unconditionally Female,1980
tt31849558,Seyam Seyam,1980
tt2241455,Ragul Faqad Aqluh,1980
tt2168382,El-Gaheem,1980
tt0432012,"Raghba, -al",1980
tt0081627,Three Special Moments,1980
tt28699472,El-Wahsh dakhel el-Insan,1980
tt21925160,Cat's Head,1980
tt8535502,Al Hob Wahdo La Yakfi,1980
tt19370442,Who Laughs at the End,1980
tt2306613,Lastu Shaytanan Wala Malakan,1980
tt6549418,Mkhemar Dayemn Gahez,1980
tt9090126,Inni Khaeefa,1980
tt8717662,Al Darb Al Ahmar,1980
tt19395318,Illusion and truth,1980
tt31308186,Oyoon,1980
tt1053993,Daerat al shak,1980
tt23745658,Without Sin,1980
tt2243273,El Banat Ayza Eih,1980
tt35890346,Athab Al-Hub,1980
tt33741853,Zainab Wa El Arsh,1980
tt7959612,Habiby Da'iman,1980
tt0082237,Dawn of the Mummy,1981
tt3301848,Fangs,1981
tt0431905,A Dinner Date,1981
tt6815610,Ana Al Magnoon,1981
tt0083230,Too Early/Too Late,1981
tt0295898,Shafika and Metwali,1981
tt2233953,El-Mashbooh,1981
tt0328295,Al Qadisiyya,1981
tt2302507,People Only Live Once,1981
tt7085732,The Married Couples,1981
tt0171107,Taer ala el tariq,1981
tt2241243,Intakheboo el-Duktor Sulaiman Abdulbaset,1981
tt4132428,A Trip of Terror,1981
tt6591028,Laylat Shetaa Dafe'a,1981
tt35121978,A Dangerous Relationship,1981
tt1056236,Qahwat el-Mawardi,1981
tt6855752,4-2-4,1981
tt19371044,A Moment of Weakness,1981
tt33413599,Dandash,1981
tt6520698,I'm Not Lying But I'm Beautifying,1981
tt0970400,People on the Top,1981
tt2302757,Omahat fi al manfa,1981
tt6810574,Ln Aghfer Abadan,1981
tt19370706,Secret Visit,1981
tt32546334,Ana Fi Aynayhi,1981
tt14122576,Khalf Aswar Al Jamea'a (Behind University's Walls),1981
tt24578702,W Lessa Bahlam B Youm,1981
tt31849818,Wa Mashait Tareq Al Akhtar,1981
tt28672541,El-Rahmah ya Nas,1981
tt3245852,Memories of the Valley,1981
tt7795134,Tears at Wedding Night,1981
tt8332684,Al Arrafa,1981
tt8466198,Rowdies of Bulaq,1981
tt31316681,Wdaa'n llazab,1981
tt0251573,Al-akmar,1981
tt11363498,Seas of Thirst,1981
tt1056244,Al shaytan yaez,1981
tt1836240,Al-Ragol Allazi Faqd Zakertoh Marratein,1981
tt6109752,The Shame,1982
tt0084042,An Egyptian Story,1982
tt0083703,The Bus Driver,1982
tt0346488,Ala Bab el-Wazir,1982
tt2193077,Gharib fi Baiti,1982
tt13163048,Raya wa Sekina,1982
tt2210591,Esabat Hamadah wa Tutoo,1982
tt1177075,Bariq ayneyk,1982
tt2689874,Al-Awwama rakm 70,1982
tt26753362,Back Streets Jungle,1982
tt5651650,Hassan Beh El Ghalban,1982
tt6539052,Wekalat el-Balah,1982
tt3245856,El-Askari Shabrawi,1982
tt6074850,Man Yutfe el-Nar,1982
tt0254644,Oyun la tanam,1982
tt0331415,Al tawous,1982
tt5645404,Tegibha Kedah Tegilha Kedah Hiyya Kedah,1982
tt10935960,Les amis,1982
tt12724704,Motaw'ie and Bahiya,1982
tt34375668,Lethal jealousy,1982
tt2304711,Khamsa Fi Al-Jaheem,1982
tt32551884,Aietida,1982
tt7976618,Dalia the Egyption,1982
tt0083829,Diary of a Window,1982
tt19389040,Detective Inspector,1982
tt6549356,El Salakhanah,1982
tt5718716,Ashyaa Ded El Qanoon,1982
tt31861188,Wa Tawalat Al Ahdath Asefa,1982
tt10935940,Le piège,1982
tt6815642,El Qefl,1982
tt32637651,Wa Qal Al Bahr,1982
tt8337250,Al Leqaa Al Akheer,1982
tt6539768,Al Maatooh,1982
tt0259678,Al-Aqwiya'a,1982
tt17338068,Enheyar,1982
tt35133000,The solution is called Nazira,1982
tt34375602,A Very Special Invitation,1982
tt7907864,Almuohakama,1982
tt16997870,Layal,1982
tt14432818,"They are Gang, Dad",1982
tt0332023,El-akdar el-damia,1982
tt21925216,Rihlet Azab,1982
tt10593134,Sweetnesses of the Soul,1982
tt0327835,The Street Player,1983
tt0306499,Ayoub,1983
tt8469228,The Honey and the Tears,1983
tt0287322,El-Avukatoo,1983
tt2170283,Antar Shayel Saifoh,1983
tt1177159,The Begger,1983
tt2302641,Hubb fi el-Zinzanah,1983
tt2247115,Wala Men Shaf Wala Min Derey,1983
tt2210725,Khamsa Bab,1983
tt0430411,Half a Million,1983
tt1535511,El-Ghool,1983
tt1056165,Al-azraa wa al shaar al abyad,1983
tt23489064,Al Tariq ila Al-Quds,1983
tt28220615,Nehayat Ragul Tazawwag,1983
tt7809898,Inna Rabbaka la-bel-Mirsad,1983
tt7154852,Ghadan Sa'antaqem,1983
tt2294637,Gidan Bab el-Shariyyah,1983
tt31861286,Th End of the World is not Tomorrow,1983
tt10568036,Aswar almdabegh,1983
tt2304885,Raya Wa Sekina,1983
tt9034904,Wayfarer,1983
tt6832838,Burj Al Madabegh,1983
tt6520834,The Wagoner,1983
tt3491436,Rihlat eyoun,1983
tt6539186,Al Sada El Mortashon,1983
tt6703238,Darb El Hawa,1983
tt6219994,Daawa Lil Zawag,1983
tt10936024,Entre les châteaux,1983
tt29295737,El-Mutasharredan,1983
tt31102269,Wohoosh Al Mina,1983
tt6832796,El-Ragel illi Ba el-Shams,1983
tt22264404,The World's Savior (play),1983
tt7971966,And We Won the Case,1983
tt29255563,Hadeth el-Nisf Mitr,1983
tt8312842,El Ehteyat Wageb,1983
tt6520884,The Crazies' Lockout,1983
tt34512317,Kaydahonna Azeem,1983
tt19394190,Flowers and Cactus,1983
tt12025840,Ana Mesh Haramiyyah,1983
tt19369556,Marzouka,1983
tt34706096,Wedad el-Ghaziyyah,1983
tt32384264,Innahum yasreqoon Al-Araneb,1983
tt7301068,The Addict,1983
tt34375767,The Bet,1983
tt31702224,Sign bela Qudhban,1983
tt0274608,Kharag wa lam ya'ud,1984
tt6520654,El-Nimr el-Aswad,1984
tt0462689,Leilet al quabd al Fatma,1984
tt0879816,As Not to Fly the Smoke,1984
tt2241703,Wahdah be-Wahdah,1984
tt6659088,Etnen Ala El Tareeq,1984
tt2780516,Shaheen,1984
tt9146134,Girls Brother,1984
tt6520864,El-Furn,1984
tt4119466,The Unknown,1984
tt1056237,El-Raqesah wa el-Tabbal,1984
tt17501682,Lak Yom Ya Baih,1984
tt10590502,Hind and Doctor Numan,1984
tt33825284,The Devil Sings,1984
tt29716469,El-Ashqeya,1984
tt8237898,Akher Al Rejal Al Mohtaramen,1984
tt1529230,El-Halfoot,1984
tt2241725,Ya Rab Walad,1984
tt23485974,Jamal al-Din al-Afghani,1984
tt9099670,Rehlat Al Million,1984
tt0332027,The Lost Airplane,1984
tt2241337,Min fina el-Harami,1984
tt6536194,Al Enteqam Le Rajab,1984
tt0432224,Youssef and Zeinab,1984
tt29383107,Sammurah wa el-Bint el-Qammurah,1984
tt3245884,Widow and the Devil,1984
tt1056163,Argouk aateni haza al dawaa,1984
tt8311072,El-Lailah el-Mawudah,1984
tt8350022,Fetwet El Nass El Ghalaba,1984
tt0425527,Tazwir fi awrak rasmeya,1984
tt0085315,Al-takhshiba,1984
tt6539630,Ehna Beto Al Esaf,1984
tt31869192,Al Khadema,1984
tt2302849,Tabonat Hamza,1984
tt1529630,Ehtares min Alkhot,1984
tt28656776,Almoshaghiboon Fil-Geish,1984
tt10936414,Le rêve et la pluie,1984
tt19394048,Hanan My Wife (play),1984
tt31861333,Ahlan Ahlan Bel Sokan,1984
tt1177077,Beit al-qadi,1984
tt20119184,Before Getting Lost,1984
tt0332177,Kelab el-herasa,1984
tt7447950,Al Thalab W Al Enab,1984
tt1177162,Al-nasabin,1984
tt0088129,Sketches for a City,1984
tt0425179,La tasalni man ana,1984
tt32581680,Shiqqat el-Ustadh Hasan,1984
tt0432147,The Revenge,1984
tt8671624,I Deserve It,1984
tt5763468,Endama Yabki El Regal,1984
tt33413707,El-Mahzooz,1984
tt5718784,Al Etehad Al Nessai,1984
tt33413583,Illi Khad Hagah Yeraggaha,1984
tt7180724,Bnat Iblis,1984
tt8329880,Gabarot Emraa,1984
tt28521091,Matloob Hayyan aw Mayyetan,1984
tt7089960,Hadi Badi,1984
tt34894656,Qamar el-Lail,1984
tt27987914,Fuqara la Yadkhuloon el-Gannah,1984
tt6520734,El-Berins,1984
tt5674076,Shaware men Nar,1984
tt10935742,Vieux sentiments,1984
tt35270911,Jababerat almina,1984
tt35064089,Banatna fi el-Khareg,1984
tt33582410,El-Tayyeb Afandi,1984
tt2148388,Al-La'na,1984
tt10936006,Le déni,1984
tt8316268,Naeema Fakeha Moharama,1984
tt35693433,Bait el-Qaserat,1984
tt0088383,Adieu Bonaparte,1985
tt2044774,The High,1985
tt1058064,Marital Bliss,1985
tt1529231,The Humans and The Jinns,1985
tt1529358,Zoj taht al-talab,1985
tt9102534,Idam Mayyet,1985
tt5822374,He and She Stories,1985
tt1529287,Khally balak men aqlak,1985
tt0087646,Love Above the Pyramid Plateau,1985
tt21244962,"Sayed, the the servant boy",1985
tt8456288,The Queen's Honey,1985
tt6260824,El Hamagy,1985
tt0424829,Basamat fawk al maa,1985
tt8110814,Afwan Ayoha Al Qanoon,1985
tt5654116,Ashra Ala Ashra,1985
tt8951300,One Thousand and One Nights,1985
tt0328702,El-Zammar,1985
tt2354135,Khoyout El-Ankaboot,1985
tt8312804,Saad the Orphan,1985
tt3111566,Zaman Al-Wasl,1985
tt5717514,Save What We Can,1985
tt1529322,Ramadan fawq al-borkan,1985
tt2342265,Qadeyat Am Ahmad,1985
tt5718662,El Terella,1985
tt9635448,Al Shaqa Mn Haq Al Zawjah,1985
tt4119516,Isteghathah men el-Alam el-Akhar,1985
tt0089948,Al-sa Alik,1985
tt12935736,El-Tufan,1985
tt5763458,Deviation,1985
tt5635820,Here Is Cairo,1985
tt10178996,El-Mutarad,1985
tt6229798,El Hokm Akher El Galssa,1985
tt1807913,Al Hedek Yefham,1985
tt25965626,Mahattat el-Uns,1985
tt12882162,Fawzia el borgwazya,1985
tt5714310,El Fool Sadeeqi,1985
tt31415894,Marriage and summer,1985
tt6569042,El-Ragul alladhi Atas,1985
tt8170986,El-Kaff,1985
tt31145870,Ka'balon,1985
tt5785194,Wa Laken She' ma Yabqa,1985
tt31077744,El Mwazafoun Fel Ard,1985
tt1807909,Al Awbash,1985
tt10936120,Des pères et des fils,1985
tt26919008,Blue Stars Hotel,1985
tt5635858,El Sayed Eshta,1985
tt10936478,Abou Zeid et Naassa,1985
tt0425386,Ragab al wahsh,1985
tt31240082,Awlad Al Ossoul,1985
tt7788944,Malhama Kabrit,1985
tt2173538,El-Magnouna,1985
tt9244402,Maout Samira,1985
tt6852046,Al Tha'abeen,1985
tt5635838,Genius Number Five,1985
tt3089896,Ali Al-Zibaq,1985
tt2240999,Ali Baih Mazhar wa 40 Harami,1985
tt23846312,Hekayah fi Kilmetain,1985
tt0425424,Sanawat al khatar,1985
tt31721956,El-Muntaqemoon,1985
tt26439594,Tuggar el-Sumoom,1985
tt1529232,Ana Illi Qatalt el-Hanash,1985
tt8316294,El Madbah,1985
tt5676674,Ana,1985
tt5785160,Safqa maa Emraa,1985
tt33480306,Shaytan men Asal,1985
tt3571066,Le Train Du Sud,1985
tt9243904,Samira's Death,1985
tt5717488,El Ott Asslo Assad,1985
tt33308613,Juha Yahkom Al Madina,1985
tt20873554,Al Osstaz Yaaref Akthar,1985
tt8327956,Saheb el-Edarah Bawwab el-Emarah,1985
tt32237713,Malaekat el-Shaware,1985
tt36299999,Fetiwwat Darb el-Assal,1985
tt3084114,The Innocent,1986
tt1529326,Salam Ya Sahby,1986
tt0091960,Al-yawm al-Sadis,1986
tt0431640,Awdat mowatin,1986
tt0090725,The Beginning,1986
tt2290391,Love Above the Clouds,1986
tt1529285,Karakon fe al-sharea,1986
tt1058114,Sahder el-Samak,1986
tt1808093,El-toq wa el-iswerah,1986
tt2239111,Bakiza Wa Zaghloul,1986
tt5717500,Malaff fi el-Adab,1986
tt31180182,Al Horob Mn Al Khanka,1986
tt8346434,Fountains of the River,1986
tt27618254,Azra'a Wi Thlathat Rijal,1986
tt1059206,Mawad maa al-qadar,1986
tt9041812,Mr. Abu Al Elaa Al Bishri Journey,1986
tt27054343,El Captain Gooda,1986
tt8309898,The Session Is Secret,1986
tt5647854,Madafen Mafroosha Lel Egar,1986
tt0332020,El-Ketaar,1986
tt8130494,Taht el-Tahdid,1986
tt1058109,Al sabr fi al-malahat,1986
tt3245920,Rhythms,1986
tt6121842,Asfour El Sharq,1986
tt0970422,Al-gough,1986
tt1807916,Alaqzam Kademon,1986
tt32143172,Bait el-Kawamel,1986
tt6797464,Al Hanakeesh,1986
tt0092119,Al-tufaha Wal-Gumguma,1986
tt2287787,Imraa Fi Al-Sign,1986
tt0431924,Moshwar Omar,1986
tt5667676,El Armala El Azraa,1986
tt6955936,Al Mokhber,1986
tt2210697,Eimra mutlaqa,1986
tt9590592,Naassaf Lehaza Al Khataa,1986
tt31240002,Ah Ya Balad Ah,1986
tt7837282,Mawled Najma,1986
tt35819630,Fuqara wa laken Suada,1986
tt5714314,El Waratha,1986
tt31261798,Qafas Al-Harim,1986
tt10935644,Ancêtre et religion,1986
tt31308173,Dream travel,1986
tt0879806,Intehar Saheb el-Shaqqah,1986
tt5676664,La Todamerni Maak,1986
tt8739556,Lel Hob Qesa Akhira,1986
tt34878164,Very confidential,1986
tt7658264,Manzel Alae'ela Almasmouma,1986
tt19814410,Ehtaress Essabet El Nessaa,1986
tt10568442,El-Toot wel Nabboot,1986
tt19388850,Min Fadlik Wa Ihsanik,1986
tt19448284,Agras el-Khatar,1986
tt2306861,Wasmat Aar,1986
tt22854822,Al Harafeesh,1986
tt10936086,Les éléphants,1986
tt0425429,Satrak ya rab,1986
tt8316306,Al Da'eaa,1986
tt0425003,Al Enteqam,1986
tt0425387,Ragol lehaza alzaman,1986
tt26007056,Ahdhan el-Khof,1986
tt8248758,Nessa Khalf Al Qodban,1986
tt34318025,Al Khat Al Sakhin,1986
tt19754384,El Ansar,1986
tt15099698,Madam Shalata,1986
tt6543896,Al Wazeer Jay,1986
tt8130526,Assr Al Ze'ab,1986
tt0331427,Asr el-houb,1986
tt35425572,A solution that pleases all,1986
tt8120168,Daqat Zar,1986
tt0425415,Saat al fazagh,1986
tt32028314,Love and other things,1986
tt0425664,"Zeyara al akhira, -al",1986
tt10927970,Adieu mon fils,1986
tt8146150,El Sakakeeni,1986
tt0171922,The Wife of an Important Man,1987
tt7962956,Al Helmeya Nights,1987
tt1527056,El-Nimr wa el-Untha,1987
tt6549502,Gary el-Wuhoosh,1987
tt3301836,The Talisman,1987
tt4092510,The Cursed House,1987
tt7194648,Al Sadah Al Rejal,1987
tt6748348,Abna wa Qatalah,1987
tt7954682,El-Baih el-Bawwab,1987
tt9099680,Sonbol After the Million,1987
tt21923428,Bain Alqasrain,1987
tt32492102,Ali Baba's Trial,1987
tt19395776,Escape to Prison,1987
tt30394940,El-Ragul Yuhibb Marratain,1987
tt4092490,The Garden of Blood,1987
tt8119540,The Iron Woman,1987
tt12019190,Wa Yabqa Al Hob,1987
tt6931002,Le'Adam Kefayat Al Adellah,1987
tt34051888,El-Abqari wa el-Hubb,1987
tt6262836,Bir el-Kheyanah,1987
tt5670784,El Bashayer,1987
tt6567816,Khalil bad el-Tadil,1987
tt0092579,Arbaah fi Muhimmah Rasmiyyah,1987
tt15355032,Allaeiba,1987
tt0322905,Kaher el-zaman,1987
tt19381000,The Barefoot Millionaire,1987
tt6229810,El-Wahl,1987
tt6551298,El Badron,1987
tt2290111,Al-Kammasha,1987
tt6567858,El Moshaghebat El Thalata,1987
tt7329222,Almanhoos,1987
tt0395367,The Nile: Profile of a River,1987
tt15354998,Muhimat saebat jiddaan,1987
tt7329348,Al Eteham,1987
tt32606609,El-Gamaliyyah,1987
tt10936260,The Giant,1987
tt8312816,Al Makhtufa,1987
tt2302807,Saffah Karmouz,1987
tt21419690,El-Ardhahalgi fi Qadhiyyat Nasb,1987
tt10936216,La confrontation,1987
tt10935682,Le club des immortels,1987
tt4150936,Testament of a Madman,1987
tt8170970,El-Khartit,1987
tt25503744,The Law Doesn't No Aisha,1987
tt8511110,Haret El Gohary,1987
tt11184000,Le témoin,1987
tt6874348,Thaman Al Ghorbah,1987
tt1807949,Ashmawi,1987
tt6151768,El-Harebat,1987
tt11305124,The Upper Egyptian Man,1987
tt31868818,Asfour El Nar,1987
tt31494338,Al Zawga Awal Man Ya'alam,1987
tt10936234,Un visiteur de l'espace,1987
tt31598985,Ragul fi Uyoon Imraah,1987
tt12324074,Al Zankaloni,1987
tt3245936,Nawara and the Beast,1987
tt1808463,Sikkat Safar,1987
tt9590554,Banat Haretna,1987
tt0425224,Al maloughb,1987
tt6839744,El Motarda Al Akhira,1987
tt7963974,The Other Face,1987
tt34382581,Imraatan Wa Ragol,1987
tt34379294,Min Khaf Selim,1987
tt34381762,Hob Wa Takhshiba,1987
tt6829546,Dharbat Moalem,1987
tt0424813,Atshanah,1987
tt5640752,El Awantageya,1987
tt34813933,Al Sharabiya,1987
tt11719760,Ossfour Laho Anyab,1987
tt28216516,Al Nazra Al Akheera,1987
tt34894444,Imraah men Nar,1987
tt6839682,Lika' Fi Shahr El Aasal,1987
tt7302168,Raafat Al Haggan,1988
tt0150392,Ahlam Hind wa Kamilya,1988
tt3312876,Aad liyantaqim,1988
tt0203225,Bad Day Good Day,1988
tt0096036,Sarikat Sayfeya,1988
tt0424830,Batal men Waraq,1988
tt10936312,Monsieur le directeur,1988
tt5822930,El-Daragah el-Taltah,1988
tt0095704,Nahr Al-Khawf,1988
tt2210757,Laylat El Qabd Ala Bakiza Wa Zaghloul,1988
tt7773250,Khotat Alshaitan,1988
tt1807934,Ana Wenty Wa Sa'at Alsafar,1988
tt31868911,Thaman Al Khawf,1988
tt5667424,The Devil's Friends,1988
tt19381860,Asef Lil Ezaag,1988
tt31843457,Malaff Samyah Sharawi,1988
tt30477285,El-Ab el-Shari,1988
tt6815690,El-Awham,1988
tt11428336,The White Flag,1988
tt27854637,Al Leqaa Al Thani,1988
tt3245968,Renegade,1988
tt12286840,Takhareef,1988
tt0424982,Eghteyal modaresa,1988
tt0254979,Babel Habibati,1988
tt1807956,Ayyam el-Rub,1988
tt2275493,Al Sagenatan,1988
tt8118884,El-Tahaddi,1988
tt1808701,Zaman Hatem Zahran,1988
tt3245954,Flagrante Delicto,1988
tt33889226,A man against the law,1988
tt5635800,Gharam El-Afai,1988
tt17337906,Endama Yatkalam Al Samt,1988
tt10930830,L'histoire de Maman Zouzou,1988
tt5618940,El-Fuloos wa el-Wuhoosh,1988
tt14589496,"Fish, Milk, Tamarind",1988
tt3245986,Neighborhood Man's Widow,1988
tt19414526,Love Also Dies,1988
tt34258182,Madraset Ilhob,1988
tt32207019,El-Gawazah di Mesh Lazem Tetimm,1988
tt30105839,El-Mushagheb Sittah,1988
tt31101726,Noshaterkom Al Afrah,1988
tt6832980,Al Shaweesh Hassan,1988
tt26453189,Fire and Somke,1988
tt34382607,Hekayat Nos Million Dollar,1988
